Devices
1000
,,AMTI7377 - Force,
Frame,Sub Frame,Fz
298,1,-382.296
298,2,-388.744
298,3,-397.568
298,4,-405.543
298,5,-411.312
298,6,-416.403
298,7,-424.717
298,8,-428.111
298,9,-435.917
299,0,-439.48
299,1,-441.516
299,2,-447.116
299,3,-451.528
299,4,-453.225
299,5,-456.279
299,6,-456.958
299,7,-462.048
299,8,-464.254
299,9,-465.781
300,0,-470.024
300,1,-473.248
300,2,-478.508
300,3,-480.374
300,4,-482.58
300,5,-492.083
300,6,-495.816
300,7,-502.773
300,8,-508.203
300,9,-511.936
301,0,-516.009
301,1,-520.76
301,2,-527.887
301,3,-531.62
301,4,-536.71
301,5,-541.122
301,6,-545.364
301,7,-551.303
301,8,-551.303
301,9,-554.697
302,0,-559.279
302,1,-563.012
302,2,-565.387
302,3,-569.12
302,4,-571.666
302,5,-576.756
302,6,-580.489
302,7,-581.507
302,8,-585.75
302,9,-588.974
303,0,-590.84
303,1,-593.385
303,2,-595.252
303,3,-599.833
303,4,-601.53
303,5,-602.039
303,6,-605.942
303,7,-605.433
303,8,-608.318
303,9,-608.997
304,0,-612.051
304,1,-613.408
304,2,-614.427
304,3,-615.105
304,4,-616.123
304,5,-617.651
304,6,-621.384
304,7,-619.347
304,8,-620.875
304,9,-622.232
305,0,-621.893
305,1,-620.026
305,2,-623.081
305,3,-623.081
305,4,-625.626
305,5,-627.492
305,6,-622.741
305,7,-623.42
305,8,-624.947
305,9,-624.608
306,0,-624.268
306,1,-624.777
306,2,-621.553
306,3,-625.626
306,4,-622.402
306,5,-623.081
306,6,-621.553
306,7,-623.25
306,8,-620.705
306,9,-619.687
307,0,-618.329
307,1,-617.311
307,2,-615.784
307,3,-615.784
307,4,-613.239
307,5,-611.712
307,6,-612.221
307,7,-608.487
307,8,-610.015
307,9,-607.13
308,0,-605.603
308,1,-604.245
308,2,-599.833
308,3,-599.664
308,4,-598.137
308,5,-598.306
308,6,-593.555
308,7,-593.894
308,8,-590.161
308,9,-590.67
309,0,-587.277
309,1,-581.338
309,2,-581.338
309,3,-581.677
309,4,-577.096
309,5,-577.265
309,6,-573.023
309,7,-572.344
309,8,-567.932
309,9,-567.593
310,0,-564.878
310,1,-564.199
310,2,-559.788
310,3,-559.279
310,4,-555.206
310,5,-554.018
310,6,-549.946
310,7,-546.722
310,8,-545.025
310,9,-542.14
311,0,-539.086
311,1,-537.559
311,2,-533.317
311,3,-529.414
311,4,-528.735
311,5,-524.832
311,6,-522.626
311,7,-518.554
311,8,-518.554
311,9,-515.16
312,0,-510.239
312,1,-509.73
312,2,-506.506
312,3,-504.3
312,4,-500.906
312,5,-498.022
312,6,-495.816
312,7,-492.422
312,8,-489.368
312,9,-488.859
313,0,-484.617
313,1,-484.786
313,2,-478.678
313,3,-479.526
313,4,-473.757
313,5,-472.399
313,6,-471.89
313,7,-470.872
313,8,-463.066
313,9,-465.272
314,0,-460.182
314,1,-459.164
314,2,-456.279
314,3,-455.261
314,4,-452.376
314,5,-448.473
314,6,-444.91
314,7,-444.74
314,8,-443.213
314,9,-439.819
315,0,-439.141
315,1,-435.068
315,2,-436.086
315,3,-431.844
315,4,-428.281
315,5,-427.602
315,6,-427.432
315,7,-425.396
315,8,-420.815
315,9,-418.269
316,0,-417.591
316,1,-415.385
316,2,-412.839
316,3,-412.5
316,4,-411.312
316,5,-405.882
316,6,-406.731
316,7,-404.864
316,8,-403.507
316,9,-401.979
317,0,-400.113
317,1,-398.416
317,2,-395.701
317,3,-395.362
317,4,-394.004
317,5,-392.307
317,6,-391.459
317,7,-392.647
317,8,-387.895
317,9,-386.708
318,0,-386.538
318,1,-385.35
318,2,-387.217
318,3,-383.653
318,4,-383.484
318,5,-382.975
318,6,-382.975
318,7,-382.975
318,8,-381.956
318,9,-382.975
319,0,-379.581
319,1,-382.296
319,2,-381.447
319,3,-380.429
319,4,-377.714
319,5,-379.75
319,6,-379.241
319,7,-379.75
319,8,-379.411
319,9,-378.902
320,0,-380.599
320,1,-380.26
320,2,-377.884
320,3,-377.884
320,4,-381.278
320,5,-379.75
320,6,-379.411
320,7,-380.938
320,8,-378.223
320,9,-381.617
321,0,-379.241
321,1,-380.769
321,2,-379.581
321,3,-379.411
321,4,-379.072
321,5,-380.09
321,6,-379.411
321,7,-380.26
321,8,-380.26
321,9,-381.617
322,0,-382.805
322,1,-381.278
322,2,-380.599
322,3,-383.484
322,4,-383.823
322,5,-381.617
322,6,-381.617
322,7,-381.956
322,8,-382.296
322,9,-385.011
323,0,-381.278
323,1,-383.823
323,2,-382.805
323,3,-384.671
323,4,-381.447
323,5,-384.162
323,6,-387.386
323,7,-386.368
323,8,-386.538
323,9,-388.405
324,0,-387.386
324,1,-387.895
324,2,-388.914
324,3,-388.405
324,4,-390.271
324,5,-392.477
324,6,-390.271
324,7,-389.762
324,8,-391.459
324,9,-394.004
325,0,-395.701
325,1,-394.513
325,2,-394.174
325,3,-397.059
325,4,-395.701
325,5,-397.228
325,6,-397.907
325,7,-398.416
325,8,-400.622
325,9,-400.792
326,0,-399.773
326,1,-401.979
326,2,-402.997
326,3,-402.658
326,4,-404.694
326,5,-406.052
326,6,-407.24
326,7,-408.937
326,8,-406.731
326,9,-411.142
327,0,-409.615
327,1,-410.633
327,2,-412.5
327,3,-412.33
327,4,-414.027
327,5,-412.5
327,6,-416.403
327,7,-414.366
327,8,-416.233
327,9,-420.306
328,0,-418.948
328,1,-419.966
328,2,-419.966
328,3,-422.172
328,4,-423.699
328,5,-422.851
328,6,-426.923
328,7,-427.941
328,8,-427.941
328,9,-429.129
329,0,-431.674
329,1,-433.032
329,2,-434.05
329,3,-434.899
329,4,-436.935
329,5,-437.104
329,6,-437.613
329,7,-439.48
329,8,-439.989
329,9,-442.195
330,0,-442.534
330,1,-446.607
330,2,-447.116
330,3,-449.831
330,4,-448.643
330,5,-450.679
330,6,-449.492
330,7,-454.412
330,8,-458.315
330,9,-457.127
331,0,-459.333
331,1,-459.333
331,2,-460.012
331,3,-461.37
331,4,-468.836
331,5,-468.157
331,6,-469.345
331,7,-471.89
331,8,-469.684
331,9,-474.605
332,0,-474.605
332,1,-476.132
332,2,-480.205
332,3,-480.205
332,4,-483.089
332,5,-486.992
332,6,-486.653
332,7,-486.822
332,8,-488.689
332,9,-493.949
333,0,-494.798
333,1,-495.646
333,2,-496.834
333,3,-501.415
333,4,-502.773
333,5,-503.791
333,6,-505.997
333,7,-506.845
333,8,-510.239
333,9,-513.972
334,0,-513.124
334,1,-515.16
334,2,-516.687
334,3,-518.724
334,4,-519.233
334,5,-523.644
334,6,-525.681
334,7,-527.547
334,8,-530.432
334,9,-532.468
335,0,-534.165
335,1,-538.407
335,2,-540.443
335,3,-540.104
335,4,-544.176
335,5,-543.498
335,6,-547.57
335,7,-551.812
335,8,-551.643
335,9,-555.715
336,0,-559.109
336,1,-560.636
336,2,-561.145
336,3,-565.048
336,4,-567.593
336,5,-566.405
336,6,-567.593
336,7,-571.496
336,8,-573.193
336,9,-576.756
337,0,-576.926
337,1,-580.659
337,2,-580.489
337,3,-582.356
337,4,-584.562
337,5,-588.125
337,6,-589.822
337,7,-589.313
337,8,-592.028
337,9,-597.119
338,0,-597.967
338,1,-598.815
338,2,-600.343
338,3,-601.021
338,4,-603.906
338,5,-604.245
338,6,-607.469
338,7,-607.809
338,8,-608.827
338,9,-610.524
339,0,-613.069
339,1,-614.257
339,2,-615.954
339,3,-615.275
339,4,-617.651
339,5,-619.008
339,6,-620.535
339,7,-620.875
339,8,-624.947
339,9,-623.759
340,0,-625.117
340,1,-624.608
340,2,-626.644
340,3,-623.929
340,4,-629.698
340,5,-629.529
340,6,-630.886
340,7,-629.698
340,8,-632.074
340,9,-630.716
341,0,-630.547
341,1,-631.904
341,2,-632.922
341,3,-631.565
341,4,-632.074
341,5,-631.565
341,6,-632.074
341,7,-631.056
341,8,-632.074
341,9,-629.02
342,0,-632.753
342,1,-630.377
342,2,-631.904
342,3,-629.698
342,4,-628.51
342,5,-629.02
342,6,-628.001
342,7,-627.662
342,8,-628.001
342,9,-626.135
343,0,-624.947
343,1,-624.608
343,2,-624.268
343,3,-622.741
343,4,-621.723
343,5,-618.499
343,6,-617.99
343,7,-615.445
343,8,-612.39
343,9,-613.239
344,0,-612.73
344,1,-612.73
344,2,-610.354
344,3,-607.3
344,4,-602.718
344,5,-604.245
344,6,-597.458
344,7,-598.985
344,8,-597.119
344,9,-594.234
345,0,-589.652
345,1,-587.955
345,2,-584.731
345,3,-583.713
345,4,-579.132
345,5,-578.114
345,6,-573.023
345,7,-572.514
345,8,-565.896
345,9,-563.86
346,0,-562.842
346,1,-559.448
346,2,-556.733
346,3,-553.509
346,4,-550.115
346,5,-546.213
346,6,-540.952
346,7,-536.88
346,8,-533.486
346,9,-528.226
347,0,-526.699
347,1,-521.099
347,2,-514.142
347,3,-510.579
347,4,-507.524
347,5,-500.567
347,6,-500.228
347,7,-492.083
347,8,-486.822
347,9,-483.598
348,0,-481.902
348,1,-475.454
348,2,-473.926
348,3,-472.229
348,4,-464.424
348,5,-459.842
348,6,-455.94
348,7,-447.116
348,8,-443.213
348,9,-436.086
349,0,-423.699
349,1,-416.742
349,2,-409.446
349,3,-402.149
349,4,-392.647
349,5,-386.877
349,6,-379.072
349,7,-371.945
349,8,-366.176
349,9,-361.933
350,0,-355.825
350,1,-349.037
350,2,-342.25
350,3,-333.935
350,4,-325.96
350,5,-319.851
350,6,-312.046
350,7,-300.846
350,8,-293.72
350,9,-284.896
351,0,-277.43
351,1,-266.57
351,2,-259.443
351,3,-247.904
351,4,-240.608
351,5,-228.39
351,6,-216.512
351,7,-206.162
351,8,-199.035
351,9,-190.381
352,0,-179.181
352,1,-170.358
352,2,-158.31
352,3,-152.541
352,4,-141.511
352,5,-135.911
352,6,-127.257
352,7,-119.961
352,8,-109.949
352,9,-104.35
353,0,-98.9199
353,1,-91.6234
353,2,-86.1934
353,3,-79.915
353,4,-78.3878
353,5,-71.4307
353,6,-68.546
353,7,-64.1342
353,8,-59.5527
353,9,-53.7833
354,0,-52.4258
354,1,-48.3534
354,2,-46.6565
354,3,-40.5478
354,4,-38.3419
354,5,-37.4935
354,6,-35.2875
354,7,-33.93
354,8,-30.706
354,9,-29.6879
355,0,-27.991
355,1,-26.4639
355,2,-25.6154
355,3,0
355,4,-24.2579
355,5,0
355,6,0
355,7,0
355,8,0
355,9,0
356,0,0
356,1,0
356,2,0
356,3,0
356,4,0
356,5,0
356,6,0
356,7,0
356,8,0
356,9,0
357,0,0
357,1,0
357,2,0
357,3,0
357,4,0
357,5,0
357,6,0
357,7,0
357,8,0
357,9,0
358,0,0
358,1,0
358,2,0
358,3,0
358,4,0
358,5,0
358,6,0
358,7,0
358,8,0
358,9,0
359,0,0
359,1,0
359,2,0
359,3,0
359,4,0
359,5,0
359,6,0
359,7,0
359,8,0
359,9,0
360,0,0
360,1,0
360,2,0
360,3,0
360,4,0
360,5,0
360,6,0
360,7,0
360,8,0
360,9,0
361,0,0
361,1,0
361,2,0
361,3,0
361,4,0
361,5,0
361,6,0
361,7,0
361,8,0
361,9,0
362,0,0
362,1,0
362,2,0
362,3,0
362,4,0
362,5,0
362,6,0
362,7,0
362,8,0
362,9,0
363,0,0
363,1,0
363,2,0
363,3,0
363,4,0
363,5,0
363,6,0
363,7,0
363,8,0
363,9,0
364,0,0
364,1,0
364,2,0
364,3,0
364,4,0
364,5,0
364,6,0
364,7,0
364,8,0
364,9,0
365,0,0
365,1,0
365,2,0
365,3,0
365,4,0
365,5,0
365,6,0
365,7,0
365,8,0
365,9,0
366,0,0
366,1,0
366,2,0
366,3,0
366,4,0
366,5,0
366,6,0
366,7,0
366,8,0
366,9,0
367,0,0
367,1,0
367,2,0
367,3,0
367,4,0
367,5,0
367,6,0
367,7,0
367,8,0
367,9,0
368,0,0
368,1,0
368,2,0
368,3,0
368,4,0
368,5,0
368,6,0
368,7,0
368,8,0
368,9,0
369,0,0
369,1,0
369,2,0
369,3,0
369,4,0
369,5,0
369,6,0
369,7,0
369,8,0
369,9,0
370,0,0
370,1,0
370,2,0
370,3,0
370,4,0
370,5,0
370,6,0
370,7,0
370,8,0
370,9,0
371,0,0
371,1,0
371,2,0
371,3,0
371,4,0
371,5,0
371,6,0
371,7,0
371,8,0
371,9,0
372,0,0
372,1,0
372,2,0
372,3,0
372,4,0
372,5,0
372,6,0
372,7,0
372,8,0
372,9,0
373,0,0
373,1,0
373,2,0
373,3,0
373,4,0
373,5,0
373,6,0
373,7,0
373,8,0
373,9,0
374,0,0
374,1,0
374,2,0
374,3,0
374,4,0
374,5,0
374,6,0
374,7,0
374,8,0
374,9,0
375,0,0
375,1,0
375,2,0
375,3,0
375,4,0
375,5,0
375,6,0
375,7,0
375,8,0
375,9,0
376,0,0
376,1,0
376,2,0
376,3,0
376,4,0
376,5,0
376,6,0
376,7,0
376,8,0
376,9,0
377,0,0
377,1,0
377,2,0
377,3,0
377,4,0
377,5,0
377,6,0
377,7,0
377,8,0
377,9,0
378,0,0
378,1,0
378,2,0
378,3,0
378,4,0
378,5,0
378,6,0
378,7,0
378,8,0
378,9,0
379,0,0
379,1,0
379,2,0
379,3,0
379,4,0
379,5,0
379,6,0
379,7,0
379,8,0
379,9,0
380,0,0
380,1,0
380,2,0
380,3,0
380,4,0
380,5,0
380,6,0
380,7,0
380,8,0
380,9,0
381,0,0
381,1,0
381,2,0
381,3,0
381,4,0
381,5,0
381,6,0
381,7,0
381,8,0
381,9,0
382,0,0
382,1,0
382,2,0
382,3,0
382,4,0
382,5,0
382,6,0
382,7,0
382,8,0
382,9,0
383,0,0
383,1,0
383,2,0
383,3,0
383,4,0
383,5,0
383,6,0
383,7,0
383,8,0
383,9,0
384,0,0
384,1,0
384,2,0
384,3,0
384,4,0
384,5,0
384,6,0
384,7,0
384,8,0
384,9,0
385,0,0
385,1,0
385,2,0
385,3,0
385,4,0
385,5,0
385,6,0
385,7,0
385,8,0
385,9,0
386,0,0
386,1,0
386,2,0
386,3,0
386,4,0
386,5,0
386,6,0
386,7,0
386,8,0
386,9,0
387,0,0
387,1,0
387,2,0
387,3,0
387,4,0
387,5,0
387,6,0
387,7,0
387,8,0
387,9,0
388,0,0
388,1,0
388,2,0
388,3,0
388,4,0
388,5,0
388,6,0
388,7,0
388,8,0
388,9,0
389,0,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,0
389,7,0
389,8,0
389,9,0
390,0,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,0
390,7,0
390,8,0
390,9,0
391,0,0
391,1,0
391,2,0
391,3,0
391,4,0
391,5,0
391,6,0
391,7,0
391,8,0
391,9,0
392,0,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,0
392,7,0
392,8,0
392,9,0
393,0,0
393,1,0
393,2,0
393,3,0
393,4,0
393,5,0
393,6,0
393,7,0
393,8,0
393,9,0
394,0,0
394,1,0
394,2,0
394,3,0
394,4,0
394,5,0
394,6,0
394,7,0
394,8,0
394,9,0
395,0,0
395,1,0
395,2,0
395,3,0
395,4,0
395,5,0
395,6,0
395,7,0
395,8,0
395,9,0
396,0,0
396,1,0
396,2,0
396,3,0
396,4,0
396,5,0
396,6,0
396,7,0
396,8,0
396,9,0
397,0,0
397,1,0
397,2,0
397,3,0
397,4,0
397,5,0
397,6,0
397,7,0
397,8,0
397,9,0
398,0,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,0
398,7,0
398,8,0
398,9,0
399,0,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,0
399,7,0
399,8,0
399,9,0
400,0,0
400,1,0
400,2,0
400,3,0
400,4,0
400,5,0
400,6,0
400,7,0
400,8,0
400,9,0
401,0,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,0
401,7,0
401,8,0
401,9,0
402,0,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,0
402,7,0
402,8,0
402,9,0
403,0,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,0
403,7,0
403,8,0
403,9,0
404,0,0
404,1,0
404,2,0
404,3,0
404,4,0
404,5,0
404,6,0
404,7,0
404,8,0
404,9,0
405,0,0
405,1,0
405,2,0
405,3,0
405,4,0
405,5,0
405,6,0
405,7,0
405,8,0
405,9,0
406,0,0
406,1,0
406,2,0
406,3,0
406,4,0
406,5,0
406,6,0
406,7,0
406,8,0
406,9,0
407,0,0
407,1,0
407,2,0
407,3,0
407,4,0
407,5,0
407,6,0
407,7,0
407,8,0
407,9,0
408,0,0
408,1,0
408,2,0
408,3,0
408,4,0
408,5,0
408,6,0
408,7,0
408,8,0
408,9,0
409,0,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,0
409,7,0
409,8,0
409,9,0
410,0,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,0
410,7,0
410,8,0
410,9,0
411,0,0
411,1,0
411,2,0
411,3,0
411,4,0
411,5,0
411,6,0
411,7,0
411,8,0
411,9,0
412,0,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,0
412,7,0
412,8,0
412,9,0
413,0,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,0
413,7,0
413,8,0
413,9,0
414,0,0
414,1,0
414,2,0
414,3,0
414,4,0
414,5,0
414,6,0
414,7,0
414,8,0
414,9,0
415,0,0
415,1,0
415,2,0
415,3,0
415,4,0
415,5,0
415,6,0
415,7,0
415,8,0
415,9,0
416,0,0
416,1,0
416,2,0
416,3,0
416,4,0
416,5,0
416,6,0
416,7,0
416,8,0
416,9,0
417,0,0
417,1,0
417,2,0
417,3,0
417,4,0
417,5,0
417,6,0
417,7,0
417,8,0
417,9,0
418,0,0
418,1,0
418,2,0
418,3,0
418,4,0
418,5,0
418,6,0
418,7,0
418,8,0
418,9,0
419,0,0
419,1,0
419,2,0
419,3,0
419,4,0
419,5,0
419,6,0
419,7,0
419,8,0
419,9,0
420,0,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,0
420,7,0
420,8,0
420,9,0
421,0,0
421,1,0
421,2,0
421,3,0
421,4,0
421,5,0
421,6,0
421,7,0
421,8,0
421,9,0
422,0,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,0
422,7,0
422,8,0
422,9,0
423,0,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,0
423,7,0
423,8,0
423,9,0
424,0,0
424,1,0
424,2,0
424,3,0
424,4,0
424,5,0
424,6,0
424,7,0
424,8,0
424,9,0
425,0,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,0
425,7,0
425,8,0
425,9,0
426,0,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,0
426,7,0
426,8,0
426,9,0
427,0,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,0
427,7,0
427,8,0
427,9,0
428,0,0
428,1,0
428,2,0
428,3,0
428,4,0
428,5,0
428,6,0
428,7,0
428,8,0
428,9,0
429,0,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,0
429,7,0
429,8,0
429,9,0
430,0,0
430,1,0
430,2,0
430,3,0
430,4,0
430,5,0
430,6,0
430,7,0
430,8,0
430,9,0
431,0,0
431,1,0
431,2,0
431,3,0
431,4,0
431,5,0
431,6,0
431,7,0
431,8,0
431,9,0
432,0,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,0
432,7,0
432,8,0
432,9,0
433,0,0
433,1,0
433,2,0
433,3,0
433,4,0
433,5,0
433,6,0
433,7,0
433,8,0
433,9,0
434,0,0
434,1,0
434,2,0
434,3,0
434,4,0
434,5,0
434,6,0
434,7,0
434,8,0
434,9,0
435,0,0
435,1,0
435,2,0
435,3,0
435,4,0
435,5,0
435,6,0
435,7,0
435,8,0
435,9,0
436,0,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,0
436,7,0
436,8,0
436,9,0
437,0,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,0
437,7,0
437,8,0
437,9,0
438,0,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,0
438,7,0
438,8,0
438,9,0
439,0,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,0
439,7,0
439,8,0
439,9,0
440,0,0
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,0
440,7,0
440,8,0
440,9,0
441,0,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,0
441,7,0
441,8,0
441,9,0
442,0,0
442,1,0
442,2,0
442,3,0
442,4,0
442,5,0
442,6,0
442,7,0
442,8,0
442,9,0
443,0,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,0
443,7,0
443,8,0
443,9,0
444,0,0
444,1,0
444,2,0
444,3,0
444,4,0
444,5,0
444,6,0
444,7,0
444,8,0
444,9,0
445,0,0
445,1,0
445,2,0
445,3,0
445,4,0
445,5,0
445,6,0
445,7,0
445,8,0
445,9,0
446,0,0
446,1,0
446,2,0
446,3,0
446,4,0
446,5,0
446,6,0
446,7,0
446,8,0
446,9,0
447,0,0
447,1,0
447,2,0
447,3,0
447,4,0
447,5,0
447,6,0
447,7,0
447,8,0
447,9,0
448,0,0
448,1,0
448,2,0
448,3,0
448,4,0
448,5,0
448,6,0
448,7,0
448,8,0
448,9,0
449,0,0
449,1,0
449,2,0
449,3,0
449,4,0
449,5,0
449,6,0
449,7,0
449,8,0
449,9,0
450,0,0
450,1,0
450,2,0
450,3,0
450,4,0
450,5,0
450,6,0
450,7,0
450,8,0
450,9,0
451,0,0
451,1,0
451,2,0
451,3,0
451,4,0
451,5,0
451,6,0
451,7,0
451,8,0
451,9,0
452,0,0
452,1,0
452,2,0
452,3,0
452,4,0
452,5,0
452,6,0
452,7,0
452,8,0
452,9,0
453,0,0
453,1,0
453,2,0
453,3,0
453,4,0
453,5,0
453,6,0
453,7,0
453,8,0
453,9,0
454,0,0
454,1,0
454,2,0
454,3,0
454,4,0
454,5,0
454,6,0
454,7,0
454,8,0
454,9,0
455,0,0
455,1,0
455,2,0
455,3,0
455,4,0
455,5,0
455,6,0
455,7,0
455,8,0
455,9,0
456,0,0
456,1,0
456,2,0
456,3,0
456,4,0
456,5,0
456,6,0
456,7,0
456,8,0
456,9,0
457,0,0
457,1,0
457,2,0
457,3,0
457,4,0
457,5,0
457,6,0
457,7,0
457,8,0
457,9,0
458,0,0
458,1,0
458,2,0
458,3,0
458,4,0
458,5,0
458,6,0
458,7,0
458,8,0
458,9,0
459,0,0
459,1,0
459,2,0
459,3,0
459,4,0
459,5,0
459,6,0
459,7,0
459,8,0
459,9,0
460,0,0
460,1,0
460,2,0
460,3,0
460,4,0
460,5,0
460,6,0
460,7,0
460,8,0
460,9,0
461,0,0
461,1,0
461,2,0
461,3,0
461,4,0
461,5,0
461,6,0
461,7,0
461,8,0
461,9,0
462,0,0
462,1,0
462,2,0
462,3,0
462,4,0
462,5,0
462,6,0
462,7,0
462,8,0
462,9,0
463,0,0
463,1,0
463,2,0
463,3,0
463,4,0
463,5,0
463,6,0
463,7,0
463,8,0
463,9,0
464,0,0
464,1,0
464,2,0
464,3,0
464,4,0
464,5,0
464,6,0
464,7,0
464,8,0
464,9,0
465,0,0
465,1,0
465,2,0
465,3,0
465,4,0
465,5,0
465,6,0
465,7,0
465,8,0
465,9,0
466,0,0
466,1,0
466,2,0
466,3,0
466,4,0
466,5,0
466,6,0
466,7,0
466,8,0
